"","ntrips_id","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","circular_net","purse_seine","surface_gillnet_seine","demersal_gillnet","spear_fishing","hook_line","hook_line_shore"
"4973","uuid:559c4295-14a6-4cba-8e4a-88058356d461","ST","RA","ribeira-afonso","wilson","2023-03-14","sim",NA,NA,0,0,1,0,0,3,22,2
"4974","uuid:dba6744b-61d9-44e0-b437-49b4643eef2c","ST","RA","ribeira-afonso","wilson","2023-03-17","sim",NA,NA,0,0,0,0,0,0,20,3
"4975","uuid:96b659ed-e229-40bd-9c22-096d91a7c9a0","ST","RA","ribeira-afonso","wilson","2023-03-21","sim",NA,NA,0,0,0,0,0,6,21,15
"4976","uuid:6fa08323-5b70-44fc-9418-3b016e5cef40","ST","RA","ribeira-afonso","wilson","2023-03-24","pessoal",NA,NA,0,0,0,0,0,0,10,5
"4977","uuid:df171705-b0b3-4988-b552-7cd0f6703728","ST","RA","ribeira-afonso","wilson","2023-03-28","sim",NA,NA,0,0,0,0,0,3,15,15
"4978","uuid:a8a2c492-7ed6-494a-b82b-2b219e9bc9b1","ST","RA","ribeira-afonso","wilson","2023-04-14","nao-pesca","outra","Estou doente e mau tempo",0,0,0,0,0,0,10,2
"4979","uuid:053d045f-71cc-4577-a709-228e4c40a126","ST","RA","ribeira-afonso","wilson","2023-04-18","sim",NA,NA,0,0,0,0,0,0,12,0
"4980","uuid:de00853a-507e-457e-aac2-552d52a1611d","ST","RA","ribeira-afonso","wilson","2023-04-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,22,0
"4981","uuid:bd376a71-cdfe-4d59-9d39-88cb303e4f1d","ST","RA","ribeira-afonso","wilson","2023-04-25","sim",NA,NA,1,0,1,0,0,2,22,1
"4982","uuid:3717b4a5-2007-4bdc-877c-3b67f327db33","ST","RA","ribeira-afonso","wilson","2023-04-28","sim",NA,NA,0,0,0,0,0,4,20,2
"4983","uuid:75853017-7b70-417b-a344-270552492936","ST","RA","ribeira-afonso","wilson","2023-05-05","sim",NA,NA,0,0,0,0,0,0,12,0
"4984","uuid:c57bf85f-abb2-4a4e-8300-82917b5336fa","ST","RA","ribeira-afonso","wilson","2023-05-09","sim",NA,NA,0,0,0,0,1,1,20,2
"4985","uuid:7dc7ebae-96f8-4f80-a80c-e9e90351718a","ST","RA","ribeira-afonso","wilson","2023-05-12","pessoal",NA,NA,0,0,0,0,1,0,20,0
"4986","uuid:6a459888-0ab5-4e20-ad86-db0b91d45cd6","ST","RA","ribeira-afonso","wilson","2023-05-16","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"4987","uuid:f16306e9-b315-4f3b-be13-8d75e6315537","ST","RA","ribeira-afonso","wilson","2023-05-19","sim",NA,NA,0,0,0,0,0,0,5,1
"4988","uuid:5903ccdd-48c7-4574-83ff-f3ce15e4d191","ST","RA","ribeira-afonso","wilson","2023-05-23","sim",NA,NA,0,3,0,0,1,0,5,0
"4989","uuid:8e405554-5ad0-4cbf-873e-645fa8bb3aa3","ST","RA","ribeira-afonso","wilson","2023-05-26","sim",NA,NA,0,9,0,0,0,2,6,2
"4990","uuid:55c38da7-07cf-40f4-8808-573df14cf13a","ST","RA","ribeira-afonso","wilson","2023-05-30","nao-pesca","mal-tempo",NA,0,1,0,0,0,0,0,0
"4991",NA,"ST","RP","ribeira-peixe","acacio","2019-09-24","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",NA,"ST","RP","ribeira-peixe","jakson","2019-10-01","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",NA,"ST","RP","ribeira-peixe","jakson","2019-10-04","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994",NA,"ST","RP","ribeira-peixe","jakson","2019-10-11","nao-pesca","mal-tempo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4995",NA,"ST","RP","ribeira-peixe","jakson","2019-10-15","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",NA,"ST","RP","ribeira-peixe","jakson","2019-10-18","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997",NA,"ST","RP","ribeira-peixe","jakson","2019-10-22","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4998",NA,"ST","RP","ribeira-peixe","","2019-10-25","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999",NA,"ST","RP","ribeira-peixe","jakson","2019-10-29","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5000",NA,"ST","RP","ribeira-peixe","jakson","2019-11-08","sim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001","uuid:f5546de4-5839-4aa3-859e-3ada20355795","ST","RP","ribeira-peixe","jakson","2019-11-14","sim",NA,NA,2,0,0,0,1,3,3,2
"5002",NA,"ST","RP","ribeira-peixe","jakson","2019-11-22","sim",NA,NA,0,0,0,0,1,2,0,0
"5003",NA,"ST","RP","ribeira-peixe","jakson","2019-12-03","sim",NA,NA,0,0,0,0,1,3,9,2
"5004",NA,"ST","RP","ribeira-peixe","jakson","2019-12-06","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,3
"5005",NA,"ST","RP","ribeira-peixe","jakson","2019-12-10","sim",NA,NA,0,0,0,0,0,3,5,2
"5006",NA,"ST","RP","ribeira-peixe","jakson","2019-12-13","sim",NA,NA,1,0,0,0,1,3,9,5
"5007",NA,"ST","RP","ribeira-peixe","jakson","2019-12-17","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5008","uuid:f1e6188f-7de2-47a0-8248-5fbdef14c78c","ST","RP","ribeira-peixe","jakson","2020-01-18","sim",NA,NA,0,0,0,0,1,5,8,3
"5009","uuid:2bdb4581-3cc0-4d9e-a5d6-ec6a451653a1","ST","RP","ribeira-peixe","jakson","2020-01-20","sim",NA,NA,0,0,0,0,0,0,0,3
"5010","uuid:6490a5c8-669b-4d3c-babd-b00dcbed1ddc","ST","RP","ribeira-peixe","jakson","2020-01-21","sim",NA,NA,0,0,0,0,1,4,6,3
"5011","uuid:06b0621a-e017-49f2-9520-fb43dcfd0b94","ST","RP","ribeira-peixe","jakson","2020-01-24","sim",NA,NA,0,0,0,0,1,3,8,2
"5012","uuid:37f08b07-9b26-4ed8-ac19-8e6885c6e59f","ST","RP","ribeira-peixe","jakson","2020-01-28","sim",NA,NA,1,0,0,0,0,2,1,2
"5013","uuid:8d483e6d-c791-4e8c-9ea2-9d376b9d05cc","ST","RP","ribeira-peixe","jakson","2020-02-07","sim",NA,NA,0,0,0,0,1,3,3,2
"5014","uuid:1c6b7be3-943d-4d12-9966-2aeedc8cf865","ST","RP","ribeira-peixe","jakson","2020-02-11","sim",NA,NA,0,0,0,0,1,2,3,4
"5015","uuid:8e730eff-95f3-48f6-93ee-61239de58e10","ST","RP","ribeira-peixe","jakson","2020-02-13","sim",NA,NA,0,0,0,0,1,2,8,3
"5016","uuid:0997bcad-bd92-4d5f-bcea-066700c8ed56","ST","RP","ribeira-peixe","jakson","2020-02-14","sim",NA,NA,0,0,0,0,1,3,2,1
"5017","uuid:e08ea911-85e8-4c06-9919-4ddccdfcc8b6","ST","RP","ribeira-peixe","jakson","2020-02-25","sim",NA,NA,1,0,0,0,1,3,6,2
"5018","uuid:e94b68bf-aa9a-48b7-bf6b-f2f603c3b133","ST","RP","ribeira-peixe","jakson","2020-02-28","sim",NA,NA,1,0,0,0,1,6,7,4
"5019","uuid:a02d91ee-8edb-44e2-b77e-0c01838f548a","ST","RP","ribeira-peixe","jakson","2020-03-03","sim",NA,NA,1,0,0,0,1,2,6,3
"5020","uuid:931e8751-b87d-4e4f-8118-4a08931c6915","ST","RP","ribeira-peixe","jakson","2020-03-06","sim",NA,NA,1,1,0,0,1,4,6,2
"5021","uuid:75beb8d6-3440-482b-aa79-373f71d37b27","ST","RP","ribeira-peixe","jakson","2020-03-09","sim",NA,NA,0,0,NA,NA,0,2,1,1
"5022","uuid:3952b151-3e3f-4808-9340-0e50277ed31f","ST","RP","ribeira-peixe","jakson","2020-03-13","sim",NA,NA,1,0,0,0,1,3,9,5
"5023","uuid:265e7f56-7d9a-42e9-9e32-8f6f9c121277","ST","RP","ribeira-peixe","jakson","2020-03-17","sim",NA,NA,1,0,0,0,1,0,5,0
"5024","uuid:986ec122-d305-43d8-869b-7dca9d2d0847","ST","RP","ribeira-peixe","jakson","2020-03-20","sim",NA,NA,0,0,0,0,0,3,4,2
"5025","uuid:dd3ef8de-0643-44fe-87e0-9fcd23233d36","ST","RP","ribeira-peixe","jakson","2020-03-24","sim",NA,NA,1,0,0,0,1,5,9,3
"5026","uuid:044d0d80-151e-49eb-8c16-f029ad23ebbe","ST","RP","ribeira-peixe","jakson","2020-04-03","sim",NA,NA,2,0,0,0,1,3,8,1
"5027","uuid:9c7ce2da-069f-40e1-808e-64a6e0ee4e50","ST","RP","ribeira-peixe","jakson","2020-04-07","sim",NA,NA,1,0,0,0,1,2,6,3
"5028","uuid:ccd13fc9-50ae-40e9-99c2-8cc5c7a80169","ST","RP","ribeira-peixe","jakson","2020-04-21","sim",NA,NA,0,0,0,0,0,3,7,3
"5029","uuid:17c2612b-49e3-4850-992a-58939a180abe","ST","RP","ribeira-peixe","jakson","2020-04-30","sim",NA,NA,2,0,0,0,1,3,6,2
"5030","uuid:d43e47d3-6b6d-4882-8891-5a7a9a35c7cd","ST","RP","ribeira-peixe","jakson","2020-05-08","sim",NA,NA,0,0,0,0,1,3,7,2
"5031","uuid:0a51488a-5fd8-4251-92ce-b5f231fe3c2e","ST","RP","ribeira-peixe","jakson","2020-05-15","sim",NA,NA,0,0,0,0,1,4,9,3
"5032","uuid:364b465f-0b6d-4af5-bdaf-1e1504a8d6c3","ST","RP","ribeira-peixe","jakson","2020-05-19","sim",NA,NA,1,0,0,0,1,4,6,3
"5033","uuid:7d76e2db-7023-4fd3-b3d2-98771a122aa0","ST","RP","ribeira-peixe","jakson","2020-05-22","sim",NA,NA,2,0,0,0,1,4,8,5
"5034","uuid:c9e0f1d6-721a-4839-9bb2-772c057183bb","ST","RP","ribeira-peixe","jakson","2020-05-26","nao-pesca","mal-tempo",NA,0,0,0,0,0,2,0,0
"5035","uuid:1653b7dd-b430-4660-b8fe-5ad97ae8f555","ST","RP","ribeira-peixe","jakson","2020-05-29","sim",NA,NA,1,1,0,0,1,3,4,0
"5036","uuid:0c8ca121-cd2e-42e7-8272-ead21a36b246","ST","RP","ribeira-peixe","jakson","2020-06-09","sim",NA,NA,2,NA,0,0,0,0,5,3
"5037","uuid:8bf70a08-db2a-4df6-bc68-c27d7624b0f8","ST","RP","ribeira-peixe","jakson","2020-06-12","sim",NA,NA,0,0,0,0,0,1,9,3
"5038","uuid:ed8337da-4656-46db-b309-af6cb6c04c38","ST","RP","ribeira-peixe","jakson","2020-06-16","sim",NA,NA,5,NA,0,0,1,2,9,0
"5039","uuid:ff434e86-9d07-4e6b-a166-e615f41327e0","ST","RP","ribeira-peixe","jakson","2020-06-19","sim",NA,NA,5,NA,0,0,1,3,8,3
"5040","uuid:9a951118-e6b3-4c71-bd5c-9624c82cf03c","ST","RP","ribeira-peixe","jakson","2020-06-23","sim",NA,NA,2,0,0,0,1,3,7,2
"5041","uuid:59b88313-0951-434f-8ded-83a7f97ac3ff","ST","RP","ribeira-peixe","jakson","2020-06-25","sim",NA,NA,3,NA,0,0,1,2,8,3
"5042","uuid:e96a081a-085c-40b0-9973-2eed395f9fa6","ST","RP","ribeira-peixe","jakson","2020-06-26","sim",NA,NA,3,NA,0,0,1,3,8,3
"5043","uuid:e0bd0f16-2049-4b99-ae77-025948494264","ST","RP","ribeira-peixe","bruno","2020-06-30","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5044","uuid:da837c24-1af4-4a92-ab0b-4c42659f4612","ST","RP","ribeira-peixe","jakson","2020-07-03","sim",NA,NA,3,6,0,0,1,2,6,2
"5045","uuid:7de30288-6976-456d-a852-923f3e765b74","ST","RP","ribeira-peixe","jakson","2020-07-10","sim",NA,NA,2,6,0,0,1,2,6,2
"5046","uuid:32a5c0d4-fe69-465b-a5c0-a73e67d0f242","ST","RP","ribeira-peixe","jakson","2020-07-14","sim",NA,NA,3,4,0,0,1,2,6,3
"5047","uuid:aafcd2f3-7895-4d55-a5a4-d15fffd38c47","ST","RP","ribeira-peixe","jakson","2020-07-17","sim",NA,NA,1,4,0,0,1,1,7,0
"5048","uuid:6e9c7fbe-9d3d-4737-831b-3f3592f57fcb","ST","RP","ribeira-peixe","jakson","2020-07-22","sim",NA,NA,4,5,0,0,1,0,6,2
"5049","uuid:5196dcdd-b115-4f7e-9aad-fd46740b114a","ST","RP","ribeira-peixe","jakson","2020-07-28","sim",NA,NA,1,2,0,0,1,0,5,1
"5050","uuid:f2d280a3-e9c9-4a90-91ab-b2cb74cdb625","ST","RP","ribeira-peixe","jakson","2020-08-04","sim",NA,NA,2,3,0,0,1,2,8,1
"5051","uuid:8a97b62f-aacb-4cde-926b-162d0a1e916c","ST","RP","ribeira-peixe","jakson","2020-08-07","sim",NA,NA,1,2,0,0,1,1,5,1
"5052","uuid:5e24fc8d-9eee-4aad-963d-d6e5d03eee63","ST","RP","ribeira-peixe","jakson","2020-08-11","sim",NA,NA,3,0,0,0,1,1,6,3
"5053","uuid:5aa0ec21-7616-4543-a274-55137f2deb20","ST","RP","ribeira-peixe","jakson","2020-08-14","sim",NA,NA,0,0,0,0,0,1,4,0
"5054","uuid:cf95a1b3-75db-4595-b4d2-1b59ffcf19d3","ST","RP","ribeira-peixe","jakson","2020-08-18","sim",NA,NA,2,0,0,0,1,1,5,0
"5055","uuid:c4df1a4d-7e02-434c-b804-0cd70aa309dd","ST","RP","ribeira-peixe","jakson","2020-08-21","sim",NA,NA,0,0,0,0,1,1,6,0
"5056","uuid:52f622c7-934b-477b-beb4-6b8f1c9b43a9","ST","RP","ribeira-peixe","jakson","2020-08-25","sim",NA,NA,2,0,0,0,1,1,8,2
"5057","uuid:c186150d-f68d-4a7b-8025-671375935bf8","ST","RP","ribeira-peixe","jakson","2020-09-04","sim",NA,NA,1,0,0,0,1,1,3,2
"5058","uuid:78a4ceb7-cb2b-4ab2-80d1-a9f62bf5c03e","ST","RP","ribeira-peixe","jakson","2020-09-09","sim",NA,NA,2,0,0,0,1,1,6,0
"5059","uuid:191fc6cf-0489-4c1e-8fc9-230cce670c51","ST","RP","ribeira-peixe","jakson","2020-09-11","sim",NA,NA,1,0,0,0,1,1,8,2
"5060","uuid:30ee27b3-8889-445a-a0eb-2f26310e796d","ST","RP","ribeira-peixe","jakson","2020-09-16","sim",NA,NA,2,0,0,0,1,1,5,0
"5061","uuid:dc03d759-9a83-4512-90a7-07d2ae10617e","ST","RP","ribeira-peixe","jakson","2020-09-18","sim",NA,NA,2,0,0,0,1,1,5,0
"5062","uuid:9e54623b-9d19-4c63-9d37-6040042505cd","ST","RP","ribeira-peixe","jakson","2020-09-22","sim",NA,NA,2,0,0,0,1,1,8,3
"5063","uuid:2f5141a2-44c3-4fb3-95e2-c6339cfc25da","ST","RP","ribeira-peixe","jakson","2020-09-25","sim",NA,NA,2,0,0,0,1,1,6,3
"5064","uuid:30a049d4-5659-4daf-a9b1-3d3f51acd056","ST","RP","ribeira-peixe","jakson","2020-10-02","sim",NA,NA,3,0,0,0,1,1,6,2
"5065","uuid:73ee3af1-f700-4872-97e9-3579fb383e9b","ST","RP","ribeira-peixe","jakson","2020-10-09","sim",NA,NA,3,0,0,0,1,2,7,3
"5066","uuid:290c8e7f-0a93-4047-b62c-c48e23d6eeef","ST","RP","ribeira-peixe","jakson","2020-10-13","sim",NA,NA,3,0,0,0,3,0,5,4
"5067","uuid:c44c1b2e-8502-4b7f-9836-94ab451efb72","ST","RP","ribeira-peixe","jakson","2020-10-19","sim",NA,NA,4,0,0,0,3,1,7,3
"5068","uuid:85d7fca1-e1c0-4c86-a012-c0896d34c5e2","ST","RP","ribeira-peixe","jakson","2020-10-20","sim",NA,NA,4,0,0,0,3,3,7,3
"5069","uuid:305c54e4-7eda-4e85-9e7f-e24835bab6b7","ST","RP","ribeira-peixe","jakson","2020-10-23","nao-pesca","mal-tempo",NA,1,0,0,0,1,0,0,1
"5070","uuid:949c9df9-29e4-4f54-a65c-51d601d31db6","ST","RP","ribeira-peixe","jakson","2020-10-27","sim",NA,NA,2,0,0,0,3,1,6,3
"5071","uuid:5047246b-56f8-4334-8af4-c29d89d38478","ST","RP","ribeira-peixe","jakson","2020-11-06","sim",NA,NA,4,0,0,0,3,1,5,3
"5072","uuid:3830915d-a0ef-467f-89c8-acc1baa7debe","ST","RP","ribeira-peixe","jakson","2020-11-10","sim",NA,NA,1,0,0,0,1,2,4,2
"5073","uuid:53914168-d446-49ad-9c40-84a8168dec8f","ST","RP","ribeira-peixe","jakson","2020-11-13","sim",NA,NA,3,0,0,0,1,1,7,2
"5074","uuid:e3882235-384f-480b-85bb-c5467a918c74","ST","RP","ribeira-peixe","jakson","2020-11-17","sim",NA,NA,3,0,0,0,2,1,5,2
"5075","uuid:cdf5087a-4afa-4071-a4ee-37b5b5fbe121","ST","RP","ribeira-peixe","jakson","2020-11-24","sim",NA,NA,0,0,0,0,1,1,7,3
"5076","uuid:e6bb2c21-8b19-4180-ae2e-975253241aee","ST","RP","ribeira-peixe","jakson","2020-11-27","sim",NA,NA,3,0,0,0,3,1,5,3
"5077","uuid:11ccd33d-242d-438b-94ce-f3258b322541","ST","RP","ribeira-peixe","jakson","2020-12-01","sim",NA,NA,3,0,0,0,1,1,6,4
"5078","uuid:dc83234c-179f-4109-9646-c27110325b20","ST","RP","ribeira-peixe","jakson","2020-12-08","sim",NA,NA,1,0,0,0,2,0,4,4
"5079","uuid:96c8312c-3511-4ef5-8c0c-45920fa1c0df","ST","RP","ribeira-peixe","jakson","2020-12-11","sim",NA,NA,3,0,0,0,2,1,5,3
"5080","uuid:b9527496-3186-452e-a8de-b7cf030606d0","ST","RP","ribeira-peixe","jakson","2020-12-18","sim",NA,NA,4,0,0,0,3,1,6,2
"5081","uuid:a08c2e10-d00e-47ff-8185-eb62ab2484a8","ST","RP","ribeira-peixe","jakson","2020-12-22","sim",NA,NA,3,0,0,0,1,1,7,3
"5082","uuid:60311e60-32ed-4314-a2ac-53d10bf5257a","ST","RP","ribeira-peixe","jakson","2020-12-29","sim",NA,NA,3,0,0,0,2,1,5,4
"5083","uuid:b3062ed6-6aba-4d4f-be02-5103ba0111f3","ST","RP","ribeira-peixe","jakson","2021-01-08","sim",NA,NA,3,0,0,0,2,1,9,5
"5084","uuid:e5b32f70-2091-40dd-b757-4618c832e147","ST","RP","ribeira-peixe","jakson","2021-01-12","sim",NA,NA,2,0,0,0,1,2,5,4
"5085","uuid:e9a23f0b-e807-4549-aac7-576072f61862","ST","RP","ribeira-peixe","jakson","2021-01-15","sim",NA,NA,3,0,0,0,2,3,8,5
"5086","uuid:ea8219e3-0b14-4f47-b4c9-47d27f095349","ST","RP","ribeira-peixe","jakson","2021-01-19","sim",NA,NA,2,0,0,0,0,3,7,3
"5087","uuid:d1cbdf79-9824-47e2-9383-795f6840da46","ST","RP","ribeira-peixe","jakson","2021-01-26","sim",NA,NA,0,0,0,0,0,0,0,0
"5088","uuid:b60d17f8-adf8-4abf-9900-e6f9a1d34b12","ST","RP","ribeira-peixe","jakson","2021-01-29","sim",NA,NA,1,0,0,8,1,2,5,3
"5089","uuid:f93af84b-bb3c-4390-85b8-101fc2822153","ST","RP","ribeira-peixe","jakson","2021-02-09","sim",NA,NA,4,0,0,8,1,1,NA,3
"5090","uuid:e43e9465-ce57-40bd-a4fc-1438c11364d0","ST","RP","ribeira-peixe","jakson","2021-02-12","sim",NA,NA,2,0,0,0,2,2,7,4
"5091","uuid:f98a48f5-8244-4622-ab45-42737c7233d7","ST","RP","ribeira-peixe","jakson","2021-02-16","sim",NA,NA,0,0,0,0,2,1,6,3
"5092","uuid:ab65cea9-f738-41d1-9ea5-539446b4b0e2","ST","RP","ribeira-peixe","jakson","2021-02-19","sim",NA,NA,4,0,0,0,2,3,8,4
"5093","uuid:cb16919c-c353-4d96-9393-85f2b86ab477","ST","RP","ribeira-peixe","jakson","2021-02-20","sim",NA,NA,2,0,0,0,1,3,8,1
"5094","uuid:e062cbcf-4638-48ac-9fca-ace3aaf3c4c1","ST","RP","ribeira-peixe","jakson","2021-02-23","sim",NA,NA,2,0,0,0,1,1,5,3
"5095","uuid:c2fb0fff-2889-4f88-a5f5-006b52741eab","ST","RP","ribeira-peixe","jakson","2021-03-02","sim",NA,NA,3,2,0,0,0,2,7,3
"5096","uuid:f503258b-e48e-4e2f-9096-1940db4bb715","ST","RP","ribeira-peixe","jakson","2021-03-05","sim",NA,NA,3,0,8,0,1,1,5,3
"5097","uuid:f975950d-005c-4175-bf4d-701ebfd8ef08","ST","RP","ribeira-peixe","jakson","2021-03-09","sim",NA,NA,0,0,0,0,0,1,6,4
"5098","uuid:9c821326-337e-4941-a343-28c5987d8bf5","ST","RP","ribeira-peixe","jakson","2021-03-11","sim",NA,NA,0,0,0,0,0,1,4,0
"5099","uuid:939bd90e-afb3-484c-83b3-06ea48672c48","ST","RP","ribeira-peixe","jakson","2021-03-12","sim",NA,NA,0,0,0,0,0,1,4,0
"5100","uuid:ff1aba5d-8654-4546-9add-485bde6924ba","ST","RP","ribeira-peixe","jakson","2021-03-16","sim",NA,NA,1,0,0,0,0,2,7,3
"5101","uuid:ef5b7c6f-dd6b-4f5b-a4fe-53a8aa6467dc","ST","RP","ribeira-peixe","jakson","2021-03-17","sim",NA,NA,0,0,0,0,0,2,7,3
"5102","uuid:fed70ce6-0cbc-4b62-b261-1a76a8355e78","ST","RP","ribeira-peixe","jakson","2021-03-19","sim",NA,NA,1,0,0,0,1,1,6,5
"5103","uuid:e818cdd9-2e23-4820-8ad6-f546f4765ce2","ST","RP","ribeira-peixe","jakson","2021-03-23","sim",NA,NA,8,0,0,0,0,1,5,0
"5104","uuid:c45fa03e-33aa-455c-a6c6-c8975f6474c4","ST","RP","ribeira-peixe","jakson","2021-03-26","sim",NA,NA,0,0,0,0,0,1,4,0
"5105","uuid:f45abe13-4bf5-44c7-a2a0-ce80ba1a0469","ST","RP","ribeira-peixe","jakson","2021-03-30","sim",NA,NA,0,0,0,0,1,1,6,2
"5106","uuid:d1932cdd-c0a4-494f-80b3-92d20fc92ff7","ST","RP","ribeira-peixe","jakson","2021-04-06","sim",NA,NA,1,0,0,0,1,2,5,3
"5107","uuid:f636a912-881b-45a1-a7b4-e67a0d4b9ec5","ST","RP","ribeira-peixe","jakson","2021-04-09","sim",NA,NA,0,0,0,0,0,1,5,0
"5108","uuid:6f356955-d644-4d99-b0c2-5b4add52498c","ST","RP","ribeira-peixe","jakson","2021-04-13","nao-pesca","mal-tempo",NA,1,0,0,0,0,0,0,0
"5109","uuid:bd163a71-84f1-4d35-a9a1-cff11c3fe5fb","ST","RP","ribeira-peixe","jakson","2021-04-16","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5110","uuid:e9bb0e7f-33d2-4b71-a1f7-35ac5b5c7fcb","ST","RP","ribeira-peixe","jakson","2021-04-20","sim",NA,NA,0,0,0,8,0,3,6,0
"5111","uuid:c37daa38-369a-455f-b318-3aa7a886f3dc","ST","RP","ribeira-peixe","jakson","2021-04-27","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5112","uuid:db134003-6851-4f50-b7d5-3194631de94e","ST","RP","ribeira-peixe","jakson","2021-05-30","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5113","uuid:e95b9cf7-9f50-44bb-8409-ca41bbb62086","ST","RP","ribeira-peixe","jakson","2021-06-18","sim",NA,NA,0,0,0,0,0,2,4,0
"5114","uuid:e3c1696a-689f-4bc3-b7f6-a0d8d956e5f9","ST","RP","ribeira-peixe","jakson","2021-06-22","sim",NA,NA,0,2,9,8,0,3,3,2
"5115","uuid:ebc3a48d-71a0-4e78-914d-07812d941fe1","ST","RP","ribeira-peixe","jakson","2021-06-29","sim",NA,NA,0,2,0,0,1,3,6,0
"5116","uuid:a60ea612-f6e5-461f-ab84-f39d5f3100cf","ST","RP","ribeira-peixe","jakson","2021-07-02","sim",NA,NA,2,2,0,0,0,2,4,0
"5117","uuid:9b7829a7-478e-416c-a937-1b41924fb9a9","ST","RP","ribeira-peixe","jakson","2021-07-09","sim",NA,NA,0,0,0,0,0,2,4,2
"5118","uuid:bc796cbc-c267-47af-b3ee-12de7aad0d13","ST","RP","ribeira-peixe","jakson","2021-07-20","sim",NA,NA,0,0,0,0,0,2,3,0
"5119","uuid:914fe173-bf66-485c-9ee0-caf2c0e72e57","ST","RP","ribeira-peixe","jakson","2021-07-23","sim",NA,NA,0,0,0,0,0,2,4,0
"5120","uuid:f3013667-d3eb-4d17-9fc7-fdc3c8503bef","ST","RP","ribeira-peixe","jakson","2021-07-27","sim",NA,NA,0,0,0,0,0,2,4,2
"5121","uuid:988a1933-0d52-47de-a552-58f90bdcc7ef","ST","RP","ribeira-peixe","jakson","2021-07-29","sim",NA,NA,0,2,0,0,1,2,6,0
"5122","uuid:cd00e084-3492-4734-b5e2-826591251226","ST","RP","ribeira-peixe","jakson","2021-07-30","sim",NA,NA,0,0,0,0,0,0,1,3
"5123","uuid:0e189ddd-22fe-476a-bf25-044ef665b2e6","ST","RP","ribeira-peixe","jakson","2021-08-03","sim",NA,NA,0,0,0,0,0,0,1,0
"5124","uuid:9297ad7d-ddfb-4b94-b50a-256b46ed555e","ST","RP","ribeira-peixe","jakson","2021-08-06","sim",NA,NA,0,0,0,0,0,0,0,0
"5125","uuid:fe8244c7-a436-409b-952b-0ad5684b0b2e","ST","RP","ribeira-peixe","jakson","2021-08-10","sim",NA,NA,0,0,0,0,1,3,4,2
"5126","uuid:6b1f40ec-be2c-404c-aa9a-cafcd635af7e","ST","RP","ribeira-peixe","jakson","2021-08-17","sim",NA,NA,0,0,0,0,0,0,0,0
"5127","uuid:f84491d2-9933-4016-842d-6b9b0e76790d","ST","RP","ribeira-peixe","jakson","2021-08-20","sim",NA,NA,0,0,0,0,0,3,1,0
"5128","uuid:f021f1e9-88c1-4ba6-b6af-2251c4ca90f8","ST","RP","ribeira-peixe","jakson","2021-08-26","sim",NA,NA,0,0,0,0,0,2,6,2
"5129","uuid:69e14370-8bc1-47af-b0c8-bcf9670965d4","ST","RP","ribeira-peixe","jakson","2021-09-10","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"5130","uuid:fdea6524-08be-431f-aacc-17eda0792984","ST","RP","ribeira-peixe","jakson","2021-09-14","sim",NA,NA,0,0,0,0,0,2,4,2
"5131","uuid:e1b5912e-5d92-48f3-8d3f-a3b92900f69f","ST","RP","ribeira-peixe","jakson","2021-09-17","sim",NA,NA,0,0,0,0,1,1,3,0
"5132","uuid:fbede602-8429-47d8-a630-0cbc07ecd730","ST","RP","ribeira-peixe","jakson","2021-09-21","sim",NA,NA,0,0,0,0,0,0,2,0
"5133","uuid:cf7c3989-2cd6-424f-9373-5f0c27f22be8","ST","RP","ribeira-peixe","jakson","2021-09-24","sim",NA,NA,0,0,0,0,1,1,6,2
"5134","uuid:f520b059-7f1a-4e86-bfd7-633894583cf9","ST","RP","ribeira-peixe","jakson","2021-09-28","sim",NA,NA,0,0,0,0,1,1,4,4
"5135","uuid:e38893a4-8f9d-4046-9a91-ccf7fed4f053","ST","RP","ribeira-peixe","jakson","2021-09-30","sim",NA,NA,0,0,0,1,1,1,7,3
"5136","uuid:f5213461-b347-4646-a3c9-16cae147ed0e","ST","RP","ribeira-peixe","jakson","2021-10-05","sim",NA,NA,0,0,0,0,1,1,2,0
